Date;Artist;Song Name;Korean Name;Director;lien_video;Type;Release;vues;likes;comments;id_video;ratio_engagement
2020-02-18;highschool;Timing;타이밍;;https://youtu.be/fC9LIVFPB6s;Girl;Major;47082.0;5082.0;813.0;108;0.1079393398751115
2020-02-17;iz*one;Fiesta;;Rigend Film;https://youtu.be/eDEFolvLn0A;Girl;Major;116394058.0;1438439.0;128394.0;109;0.012358354238323746
2020-02-13;ab6ix;Moondance (Jeon Woong);;;https://youtu.be/8guHZbcOe0U;Boy;Special;4306344.0;133370.0;6493.0;110;0.030970586650764548
2020-02-12;sumin+zion.t;Dirty Love;더럽게;;https://youtu.be/BvF9ri_AltA;Special;Major;513693.0;20401.0;576.0;111;0.03971438193629269
2020-02-12;black6ix;Call My Name;;;https://youtu.be/VJq4UMLtYaU;Boy;Major;35430.0;5116.0;564.0;112;0.14439740333051088
2020-02-12;kard;Red Moon;;ZANYBROS;https://youtu.be/ZAEqQPAEkug;Co-ed;Major;22888439.0;799221.0;40949.0;113;0.034918108657388126
2020-02-11;alphabat;Again;불러본다;;https://youtu.be/Nux-2AI-IK8;Boy;Special;43307.0;0.0;850.0;114;0.0
2020-02-11;pentagon;Dr. Bebe;Dr. 베베;ZANYBROS;https://youtu.be/eMIBLloecRI;Boy;Major;27035091.0;543209.0;46245.0;115;0.020092737990044126
2020-02-11;cherry bullet;Hands Up;무릎을 탁 치고;;https://youtu.be/FFSHUWCDK8Q;Girl;Major;15460844.0;229827.0;9667.0;116;0.014865100508096453
2020-02-10;rocket punch;Bouncy;바운시;ZANYBROS;https://youtu.be/QqggrSpICM0;Girl;Major;9019810.0;138566.0;9569.0;117;0.015362407855597846
2020-02-09;the boyz;Reveal;;;https://youtu.be/EZntLk9bTUw;Boy;Major;16867831.0;0.0;13366.0;118;0.0
2020-02-08;sunmi;Gotta Go;가라고;;https://youtu.be/fN-YPbbGUoE;Girl Solo;OST;7388223.0;288033.0;5027.0;119;0.038985423152495535
2020-02-06;ikon;Dive;뛰어들게;;https://youtu.be/brP5M0o4hi8;Boy;Major;41613206.0;1636481.0;184013.0;120;0.039326001462132
2020-02-06;bvndit;Cool;;;https://youtu.be/LWQ5zNi_9r8;Girl;Special;836219.0;55493.0;1495.0;121;0.06636180235081958
2020-02-05;loona;So What;;Digipedi;https://youtu.be/GEo5bmUKFvI;Girl;Major;35136596.0;699936.0;67446.0;122;0.019920427123902382
2020-02-05;saay;Winter feat. WOO;;;https://youtu.be/XFdPF5gyjTc;Girl Solo;Major;133007.0;10422.0;475.0;123;0.07835677821468043
2020-02-04;mamamoo;HIP -Japanese ver.-;;;https://youtu.be/yc10BuFih2U;Girl;Japanese;18816676.0;309558.0;7139.0;124;0.016451258447560027
2020-02-03;cignature;Nun Nu Nan Na;눈누난나;;https://youtu.be/WM9DCnxXstI;Girl;Major;4531389.0;227031.0;10078.0;125;0.05010185618581852
2020-02-03;dkb;Sorry Mama;미안해 엄마;;https://youtu.be/0VngyLZ0hQI;Boy;Major;2412638.0;159638.0;8170.0;126;0.06616740679704125
2020-02-03;everglow;Dun Dun;;;https://youtu.be/NoYKBAajoyo;Girl;Major;299062075.0;4300348.0;245704.0;127;0.014379449483857156
2020-02-03;gfriend;Crossroads;교차로;;https://youtu.be/kx5TWKPE5sU;Girl;Major;28830320.0;948119.0;124716.0;128;0.03288617677500631
2020-02-03;dreamcatcher;Red Sun;;;https://youtu.be/RKBJVdjOHUY;Girl;Minor;10162719.0;303730.0;11052.0;129;0.029886686820721896
2020-02-02;kim jaehwan;Goodbye;안녕;;https://youtu.be/he_XQNuWhis;Boy Solo;Major;1168270.0;49441.0;1808.0;130;0.04231984044784168
2020-01-30;yezi;My Gravity;;;https://youtu.be/YimQ4mB0uiM;Girl Solo;Major;185936.0;9575.0;446.0;131;0.05149621375096808
2020-01-29;ateez;Answer (Japanese Ver.);;;https://youtu.be/xU7vogho4R0;Boy;Japanese;1296690.0;68919.0;2074.0;132;0.05314994331721537
2020-01-29;golden child;Without You;;ZANYBROS;https://youtu.be/UjkNOC9h3_g;Boy;Major;11534267.0;173177.0;14330.0;133;0.015014131370463334
2020-01-28;siyeon (dreamcatcher);Paradise;;;https://youtu.be/JDmZ6oguzzM;Girl Solo;Special;1400297.0;68018.0;3095.0;134;0.04857398109115423
2020-01-28;sechskies;All For You;;;https://youtu.be/X-jbgKPEf40;Boy;Major;9264339.0;106800.0;9343.0;135;0.0115280755594112
2020-01-28;super junior;2YA2YAO!;;;https://youtu.be/Uqi34thogl4;Boy;Major;23565681.0;945650.0;99510.0;136;0.04012826957981821
2020-01-24;nature;I'm So Pretty (Japanese ver.);;;https://youtu.be/CBsOb4R1AHw;Girl;Japanese;466403.0;10460.0;597.0;137;0.022426956944959615
2020-01-23;dynamic duo, chen (exo);Alone;혼자;;https://youtu.be/5MTiAh2EouI;Boy;Special;641581.0;91888.0;9949.0;138;0.14322119888213647
2020-01-23;super junior;I Think I (Japanese ver.);;;https://youtu.be/yB5kc4VGo5E;Boy;Japanese;2533488.0;161639.0;7934.0;139;0.06380097320374124
2020-01-22;gavy nj;I’m in Sinchon;신촌에 왔어;;https://youtu.be/Kta0alJhOmY;Girl;Major;825190.0;3946.0;289.0;140;0.00478192901028854
2020-01-21;paul kim, chungha;Loveship;;;https://youtu.be/dM5gMsePq-o;Co-ed;Special;1961595.0;67586.0;1525.0;141;0.03445461473953594
2020-01-20;kiara;Boss;;;https://youtu.be/f5pTBgvXJeA;Girl Solo;Major;168190.0;15661.0;914.0;142;0.09311492954396813
2020-01-17;onlyoneof;meSAGE;;;https://youtu.be/Ed9Znq_Kpk0;Boy;Minor;35199.0;6299.0;387.0;143;0.17895394755532829
2020-01-17;bts;Black Swan;;;https://youtu.be/vGbuUFRdYqU;Boy;Minor;44978905.0;3717475.0;233171.0;144;0.08264929971060879
2020-01-15;craxy;My Universe;;;https://youtu.be/Y1f5hl78m30;Girl;Minor;207614.0;17619.0;2446.0;145;0.0848642191759708
2020-01-15;tvxq!;Manazashi;;;https://youtu.be/jVlzyC5WFZ0;Boy;Japanese;1033769.0;17897.0;1192.0;146;0.01731237829727918
2020-01-15;taeyeon;Dear Me;내게 들려주고 싶은 말;;https://youtu.be/bho0m505qVA;Girl Solo;Major;6787218.0;333895.0;12838.0;147;0.04919467740685506
2020-01-14;txt;Run Away (Japanese Ver.);9と4分の3番線で君を待つ;;https://youtu.be/2u8ExBR-RbQ;Boy;Japanese;23735319.0;1105498.0;35744.0;148;0.04657607508877382
2020-01-13;2z;My 1st Hero;;;https://youtu.be/MLm4PCzBreE;Boy;Major;135808.0;13800.0;695.0;149;0.10161404335532516
2020-01-13;zico;Anysong;아무노래;;https://youtu.be/UdyjeUwPz_E;Boy Solo;Major;12053498.0;0.0;5549.0;150;0.0
2020-01-12;hara;Hello;;;https://youtu.be/C9V7Cd0SmKc;Girl Solo;Japanese;643403.0;27672.0;2646.0;151;0.04300881407142957
2020-01-12;enoi;Cheeky;;;https://youtu.be/IYSlVTlv4bQ;Boy;Major;1164977.0;45569.0;2195.0;152;0.03911579370236494
2020-01-10;ans;Say My Name;;;https://youtu.be/-NGoD8l-fp4;Girl;Major;5594684.0;172685.0;13217.0;153;0.030865907708102908
2020-01-09;ong seung wu;We Belong;;;https://youtu.be/AkE_L1Lj4Lc;Boy Solo;Major;3445098.0;212845.0;7905.0;154;0.06178198704361966
2020-01-08;amber liu;Stay Calm;;;https://youtu.be/tBWh4IAHgWQ;Girl Solo;Major;861339.0;71415.0;3104.0;155;0.08291160623169275
2020-01-08;dreamnote;Wish;바라다;;https://youtu.be/DQ4Ni7KsHoI;Girl;Major;1379589.0;62406.0;4147.0;156;0.04523521135642572
2020-01-07;verivery;Lay Back;;;https://youtu.be/X2RyGcufXKw;Boy;Major;16795061.0;245502.0;12557.0;157;0.014617511660124366
2020-01-07;red velvet;Remember Forever;;;https://youtu.be/aVMs0cO-dMQ;Girl;Minor;54501.0;5871.0;233.0;158;0.10772279407717289
2020-01-06;b.o.y;My Angel;;;https://youtu.be/QphFqZ7tf9o;Boy;Major;370848.0;50079.0;5384.0;159;0.13503915350763654
2020-01-06;dustin;Burn;;;https://youtu.be/5t5lpeKTrRU;Boy;Major;230762.0;13144.0;1253.0;160;0.05695911805236564
2020-01-06;younha;Dark Cloud;먹구름;;https://youtu.be/hrO-BgLjJ-Q;Girl Solo;Major;1947510.0;52920.0;2492.0;161;0.027173159572993207
2020-01-06;ateez;Answer;;;https://youtu.be/yW7wZX3DUaY;Boy;Major;94573942.0;1492882.0;166388.0;162;0.015785341801656104
2020-01-05;sf9;Good Guy;;;https://youtu.be/n8zQysKciao;Boy;Major;47055318.0;578242.0;99257.0;163;0.012288557905399768
2020-01-04;m.o.n.t;Tired;피곤;;https://youtu.be/qdJwaiZBV5E;Boy;Major;536620.0;61612.0;3085.0;164;0.11481495285304312
2020-01-02;mcnd;Top Gang;;;https://youtu.be/4fNgJkio31c;Boy;Major;4440032.0;298055.0;15246.0;165;0.06712902069174276
2020-01-02;tst;Count down;;;https://youtu.be/O9sgPPXoPsI;Boy;Major;667652.0;50211.0;2732.0;166;0.07520534649787614
2020-01-01;dongkiz;All I Need is You;;;https://youtu.be/Ds_SRpB2-jQ;Boy;Major;119780.0;8479.0;701.0;167;0.07078811153781933
2019-12-30;momoland;Thumbs Up;;;https://youtu.be/TbuP2ypiTRc;Girl;Major;61192600.0;714899.0;101020.0;168;0.011682768831525381
2019-12-26;jiyeon;Take A Hike;;;https://youtu.be/tJNS1W0YmdE;Girl Solo;Major;10727807.0;475869.0;49552.0;169;0.04435846021465524
2019-12-23;red velvet;Psycho;;;https://youtu.be/uR8Mrt1IpXg;Girl;Major;404590008.0;6494749.0;627595.0;170;0.01605266781576079
2019-12-17;oneus;808;;;https://youtu.be/5N3Wl-07Pws;Boy;Japanese;1176362.0;70477.0;3523.0;171;0.05991097978343401
2019-12-15;woojoo jjokkomi;White Winter;;;https://youtu.be/2ttQmpeSk4o;Boy;Special;3505866.0;192354.0;12204.0;172;0.054866329745632034
2019-12-13;kim jaehwan;The Time I Need;시간이 필요해;;https://youtu.be/t_aAAx2gtvY;Boy Solo;Major;1069717.0;68309.0;1794.0;173;0.06385707621735469
2019-12-11;boa;Starry Night faet. Crush;;;https://youtu.be/u3ZYUsd1vRU;Girl Solo;Major;1031636.0;60527.0;1918.0;174;0.05867088779375671
2019-12-09;stray kids;Levanter;바람;;https://youtu.be/Fpgd3ac3_nM;Boy;Major;50415680.0;1520568.0;118335.0;175;0.030160616697027593
2019-12-06;jbj95;Only One;;;https://youtu.be/2KkPu680fQc;Boy;Major;276250.0;19693.0;868.0;176;0.0712868778280543
2019-12-04;park jihoon;360;;;https://youtu.be/6Fibpj267H0;Boy Solo;Major;3897859.0;266953.0;13106.0;177;0.06848708483298138
2019-12-03;u-kwon (block b);Fuego feat. RGP;;;https://youtu.be/MyAoZfwWdgk;Boy Solo;Major;245764.0;24266.0;1370.0;178;0.09873699972331179
2019-12-02;hi cutie;Lovely Day;러블리데이;;https://youtu.be/Y1ENebCORMk;Girl;Minor;26811.0;972.0;145.0;179;0.03625377643504532
2019-11-30;j.y. park;Fever feat. Superbee, BIBI;;;https://youtu.be/IePbjLAUvf0;Boy Solo;Major;32203766.0;718278.0;38504.0;180;0.022304161569177965
2019-11-28;limitless;Wish Wish;;;https://youtu.be/-KBg_KnB7SU;Boy;Major;193763.0;14038.0;774.0;181;0.07244933243188845
2019-11-28;newkidd;Come;컴;;https://youtu.be/XIfhwwAG1Oo;Boy;Major;1185182.0;129681.0;7590.0;182;0.10941863781258912
2019-11-27;exo;Obsession;;;https://youtu.be/uxmP4b2a0uY;Boy;Major;172252766.0;4778987.0;1697515.0;183;0.02774403634249914
2019-11-26;aoa;Come See Me;날 보러 와요;;https://youtu.be/ixxWWKX4S_8;Girl;Major;14204200.0;298069.0;18059.0;184;0.020984567944692414
2019-11-25;kang daniel;Touchin';;;https://youtu.be/aSGisoCdLPc;Boy Solo;Major;6601984.0;262980.0;17440.0;185;0.03983348035984335
2019-11-20;astro;Blue Flame;;;https://youtu.be/wS7anrSXKrY;Boy;Major;35665868.0;1171822.0;85311.0;186;0.03285555814876004
2019-11-19;cix;Numb;순수의 시대;;https://youtu.be/xHx-kNjEYZM;Boy;Major;8616903.0;289529.0;14336.0;187;0.03360012292119338
2019-11-19;wjsn;As You Wish;이루리;;https://youtu.be/2Q9G6R2hKIQ;Girl;Major;15344507.0;276233.0;26983.0;188;0.018002077225420146
2019-11-18;golden child;Wannabe;;ZANYBROS;https://youtu.be/AnSAGpoqLPg;Boy;Major;10001350.0;313189.0;22305.0;189;0.031314672519209906
2019-11-18;iu;Blueming;블루밍;;https://youtu.be/D1PvIWdJ8xo;Girl Solo;Major;183791040.0;2328625.0;48116.0;190;0.012669959319017945
2019-11-14;mamamoo;Hip;;;https://youtu.be/KhTeiaCezwM;Girl;Major;430581701.0;5354592.0;182293.0;191;0.012435716584249362
2019-11-13;in2it;ULlala: Poisoning;ULlala: 중독;;https://youtu.be/5UEASmBf89o;Boy;Major;883980.0;63058.0;4874.0;192;0.07133419308129144
2019-11-13;stray kids;Astronaut;;;https://youtu.be/ZnpEBYvgiAU;Boy;Major;24810090.0;1212161.0;55967.0;193;0.04885758173388327
2019-11-12;nature;OOPSIE (My Bad);;;https://youtu.be/F95zh5JMi_Q;Girl;Major;9441558.0;21249.0;1358.0;194;0.002250581948445373
2019-11-12;seven o'clock;Midnight Sun;;;https://youtu.be/lKmUjW0xAlY;Boy;Major;280495.0;22756.0;1318.0;195;0.08112800584680654
2019-11-10;ateez;UTOPIA (Japanese Ver.);;;https://youtu.be/ZLQm-8Z6C8M;Boy;Japanese;6834484.0;251322.0;10519.0;196;0.03677263711495996
2019-11-06;the boyz;Tattoo;;;https://youtu.be/gHp42n13nPs;Boy;Japanese;2838364.0;96404.0;2747.0;197;0.03396463596635245
2019-11-06;1team;Make This;;;https://youtu.be/nJ42EuzsWw0;Boy;Major;3448285.0;77708.0;2905.0;198;0.022535260281560252
2019-11-05;bvndit;Dumb;;Rigend Film;https://youtu.be/n5bqzXD4WTc;Girl;Major;6668423.0;102019.0;3155.0;199;0.015298819525995877
2019-11-05;dawn;Money;;;https://youtu.be/Kr8-EFdl6gg;Boy Solo;Major;7443997.0;631543.0;23088.0;200;0.0848392335461715
2019-11-05;hyuna;Flower Shower;;;https://youtu.be/8xqSz6_RJeU;Girl Solo;Major;27538556.0;1274088.0;38756.0;201;0.04626560666434362
2019-11-05;dongkiz;Fever;;;https://youtu.be/ABFlF4OznK0;Boy;Major;248086.0;22918.0;1616.0;202;0.09237925558072604
2019-11-04;b.i.g;Illusion;;;https://youtu.be/6HFkXcSaeDM;Boy;Major;931001.0;87625.0;89335.0;203;0.09411912554336677
2019-11-04;got7;You Calling My Name;니가 부르는 나의 이름;;https://youtu.be/xQI9oZEY-B0;Boy;Major;137949065.0;2491337.0;514151.0;204;0.01805983244612785
2019-11-04;victon;nostalgic night;그리운 밤;;https://youtu.be/xkMV1CUdJWk;Boy;Major;756757.0;54559.0;3178.0;205;0.07209579825492199
2019-11-03;hinapia;Drip;;;https://youtu.be/K_qrsewuTwo;Girl;Major;3873094.0;156726.0;8001.0;206;0.04046532307245835
2019-11-03;nam woohyun;When Fall Comes;가을이 오면;;https://youtu.be/vzFF-boVVVk;Boy Solo;Major;314259.0;17842.0;2831.0;207;0.056774825860198115
2019-11-01;san (hotshot);Free Falling (Eng Ver.);;;https://youtu.be/3NBcWFRvTI4;Boy Solo;English;19607.0;1057.0;136.0;208;0.05390931810067833
2019-11-01;onlyoneof;Sage;구원;Wooje Kim;https://youtu.be/JUm45Wx9Xxk;Boy;Major;12859917.0;163280.0;4743.0;209;0.012696816005888685
2019-11-01;jessi;Drip feat. Jay Park;;;https://youtu.be/uy4-gePx5xU;Girl Solo;Major;17418551.0;578322.0;20938.0;210;0.03320149879286744
2019-10-31;n.flying;Kick-Ass;;;https://youtu.be/aVvSVMuR7KE;Boy;Japanese;450140.0;18093.0;640.0;211;0.04019416181632381
2019-10-31;zico;Balloon;;;https://youtu.be/FEDXPMy0GM8;Boy Solo;Minor;1266688.0;62694.0;1948.0;212;0.049494429567502024
2019-10-30;we in the zone;Loveade;;;https://youtu.be/T0-CgxpP2v8;Boy;Major;49327.0;4055.0;357.0;213;0.08220649948304175
2019-10-30;gfriend;Fallin' Light;;;https://youtu.be/mc274HUFhQQ;Girl;Japanese;14765408.0;402672.0;24285.0;214;0.02727130872374133
2019-10-30;yubin;Silent Movie feat. Yoon MiRae;;;https://youtu.be/6M-GNLCPf2I;Girl Solo;Major;795464.0;48327.0;2197.0;215;0.06075322076171895
2019-10-29;hoody;Adios feat. GRAY;;;https://youtu.be/3JrDhzPoLkU;Girl Solo;Major;8170526.0;163267.0;4270.0;216;0.01998243442343859
2019-10-29;a.c.e;Savage;삐딱선;;https://youtu.be/j2MyB1MjumM;Boy;Major;20904714.0;602965.0;42938.0;217;0.02884349434295059
2019-10-28;taeyeon;Spark;불티;;https://youtu.be/eP4ga_fNm-E;Girl Solo;Major;43273374.0;861092.0;35420.0;218;0.01989888747755144
2019-10-28;monsta x;Follow;;;https://youtu.be/aa7hl8A0tAY;Boy;Major;49385738.0;1009334.0;82499.0;219;0.020437762821323032
2019-10-28;brown eyed girls;Abandoned;;;https://youtu.be/u-M3mTEVyxU;Girl;Major;433395.0;15849.0;690.0;220;0.036569411276087635
2019-10-28;brown eyed girls;Wonder Woman;;;https://youtu.be/-ZvOzBOv1nc;Girl;Major;1645792.0;55759.0;2676.0;221;0.03387973692908946
2019-10-27;wegirls;Heart Beat;;;https://youtu.be/M-ZBHqUlBPo;Girl;Minor;45899.0;1997.0;252.0;222;0.04350857317152879
2019-10-25;favorite;Catch Me;;;https://youtu.be/DffHWToC3v8;Girl;Japanese;;;;223;
2019-10-25;sunny hill;NomNomNom;놈놈놈;;https://youtu.be/U4DaypnKWDg;Girl;Major;428992.0;11909.0;1047.0;224;0.027760424436819333
2019-10-24;m.o.n.t;The Korean Island Dokdo;독도는 우리땅;;https://youtu.be/Z285W7-ciis;Boy;Major;162044.0;14306.0;914.0;225;0.08828466342474883
2019-10-24;onewe;Regulus (Japanese ver.);;;https://youtu.be/rDb7LnQDSVM;Boy;Japanese;29817.0;1989.0;126.0;226;0.06670691216420163
2019-10-24;karin (wishgirls);Ka Ka Ka feat. Hyejin;;;https://youtu.be/GidVZnUii3w;Girl;Special;33247.0;2757.0;436.0;227;0.0829247751676843
2019-10-23;ariaz;Moonlight Aria;까만 밤의 아리아;;https://youtu.be/QISipqxMXxU;Girl;Major;633514.0;30257.0;3068.0;228;0.047760586190676135
2019-10-23;tvxq!;Hot Sauce;;;https://youtu.be/v0hq5rJJqJI;Boy;Japanese;1563728.0;25743.0;1526.0;229;0.016462581727768513
2019-10-23;winner;SOSO;;;https://youtu.be/oDKMLDH8kqc;Boy;Major;13741678.0;591109.0;28984.0;230;0.04301578016891387
2019-10-22;day6;Sweet Chaos;;;https://youtu.be/CWUGikRxGQs;Boy;Major;18483204.0;729285.0;27108.0;231;0.03945663316814552
2019-10-22;monsta x;Find You;;;https://youtu.be/SRSBHbmV7hM;Boy;Minor;6649029.0;454380.0;29199.0;232;0.06833779789500091
2019-10-22;youngjae;Forever Love;;;https://youtu.be/RodzwqdC0RA;Boy Solo;Major;234375.0;25192.0;1858.0;233;0.10748586666666667
2019-10-22;takeuchi miyu;My Type;;;https://youtu.be/hYJ37-p57Rw;Girl Solo;Special;782490.0;21390.0;2715.0;234;0.027335812598244066
2019-10-22;cix;My New World;;;https://youtu.be/rlYAk9M8q7I;Boy;Major;8022463.0;230174.0;9935.0;235;0.028691188728449106
2019-10-21;nu'est;Love Me;;;https://youtu.be/m5kOBOfoySA;Boy;Major;13633097.0;299566.0;18063.0;236;0.021973437143445837
2019-10-21;vav;Poison;포이즌;;https://youtu.be/jG5IyiVgaxA;Boy;Major;17396833.0;285844.0;17532.0;237;0.016430806687631017
2019-10-21;txt;Run Away;9와 4분의 3 승강장에서 너를 기다려;;https://youtu.be/6yWPfUz0z94;Boy;Major;127974594.0;3941131.0;257320.0;238;0.030796198501711988
2019-10-20;alexa;Bomb;;;https://youtu.be/2OjCMR8DGLg;Girl Solo;Major;28693075.0;931002.0;30121.0;239;0.032446923168743674
2019-10-19;zelo;Drunken Master;;;https://youtu.be/Jaz-DBqBeKQ;Boy Solo;Minor;111211.0;11739.0;831.0;240;0.10555610506154967
2019-10-18;bts;Make It Right (feat Lauv);메이킷 롸잇;;https://youtu.be/eXBu09fwe3I;Boy;Minor;241868194.0;7319588.0;322510.0;241;0.030262714079718974
2019-10-17;super junior;SUPER CLAP;슈퍼클랩;;https://youtu.be/9yimV9i-dY0;Boy;Major;39758256.0;771717.0;73507.0;242;0.019410232682238376
2019-10-17;1the9;Clap;속삭여;;https://youtu.be/6n5HB7ec_CE;Boy;Major;1417293.0;100738.0;5075.0;243;0.07107775174222973
2019-10-17;twice;Fake & True;;;https://youtu.be/zQELp93xxfo;Girl;Japanese;75748245.0;1334808.0;58276.0;244;0.017621635986417902
2019-10-16;monsta x;Someone's Someone;;;https://youtu.be/foHejoV20bc;Boy;English;27183997.0;729433.0;34652.0;245;0.02683317688712223
2019-10-15;lim kim;Yellow;;;https://youtu.be/o5S3sPpkd8w;Girl Solo;Major;2707514.0;94220.0;6952.0;246;0.034799450713828256
2019-10-15;n.flying;Good Bam;굿밤;;https://youtu.be/_2XBCywb8ng;Boy;Major;2424715.0;84517.0;4155.0;247;0.0348564676673341
2019-10-14;lim hyunsik;Dear Love;;;https://youtu.be/G2TQIyjyrKk;Boy Solo;Major;1834829.0;81222.0;6971.0;248;0.04426679543434293
2019-10-10;tiffany young;Run For Your Life;;;https://youtu.be/Rp8sVAr6yGY;Girl Solo;English;3816684.0;195839.0;10302.0;249;0.05131129535481586
2019-10-10;jung daehyun;Aight;;;https://youtu.be/Fr1GTfOqFrs;Boy Solo;Major;253389.0;21765.0;2035.0;250;0.08589559925647917
2019-10-10;ladies' code;SET ME FREE;;;https://youtu.be/RIsSCnDBDbY;Girl;Major;17936.0;1420.0;81.0;251;0.07917038358608386
2019-10-09;stray kids;Double Knot;;;https://youtu.be/UWoyeuwj9c0;Boy;Major;80663420.0;2222490.0;125004.0;252;0.027552637862366856
2019-10-08;ateez;Wonderland;;;https://youtu.be/Z_BhMhZpAug;Boy;Major;136714831.0;2220899.0;216580.0;253;0.01624475547938175
2019-10-07;greatguys;Be On You;비온유;;https://youtu.be/1ZlLwThQZ8I;Boy;Major;917763.0;96905.0;7498.0;254;0.10558826189332104
2019-10-07;onf;Why;;;https://youtu.be/gH14nS5NC0g;Boy;Major;6870219.0;0.0;5151.0;255;0.0
2019-10-07;ab6ix;Blind For Love;;;https://youtu.be/gKxTS22TdsQ;Boy;Major;14775043.0;378074.0;15252.0;256;0.025588690334099197
2019-10-04;super junior;I Think I;;;https://youtu.be/CbFh06IpSwA;Boy;Minor;17832060.0;703771.0;46706.0;257;0.03946661238241684
2019-10-04;limesoda;Wave;웨이브;;https://youtu.be/fNn3S7fHODM;Girl;Major;30513.0;2940.0;330.0;258;0.09635237439779766
2019-10-03;superm;Jopping;;;https://youtu.be/pAnK1y7qjuE;Boy;Major;129908223.0;3825076.0;306549.0;259;0.0294444486397139
2019-10-02;zico;Extreme;;;https://youtu.be/7Z_aSAiP3vQ;Boy Solo;Minor;769175.0;22387.0;679.0;260;0.02910521012773426
2019-10-02;jeong sewoon;When It Rains;비가 온대 그날처럼;;https://youtu.be/VffUe5aWCAc;Boy Solo;Major;144496.0;7783.0;294.0;261;0.05386308271509246
2019-10-01;argon;Give me dat;;;https://youtu.be/8zjpvGHU4H4;Boy;Major;250823.0;28041.0;1216.0;262;0.11179596767441582
2019-09-30;chen (exo);Shall We?;우리 어떻게 할까요;;https://youtu.be/AO1OqWwKj1A;Boy Solo;Major;11402546.0;659350.0;112312.0;263;0.057824805091775115
2019-09-30;zico;Human;사람;;https://youtu.be/1QMv1Qx5hRw;Boy Solo;Minor;1170724.0;43567.0;1450.0;264;0.03721372415701737
2019-09-30;zico;Daredavil feat. Jvcki Wai, Yumdda;천둥벌거숭이;;https://youtu.be/9nkZ0F9QdVI;Boy Solo;Major;6379496.0;91010.0;4458.0;265;0.014266017252773574
2019-09-30;oneus;Lit;가자;ZANYBROS;https://youtu.be/yHJ6JQeP8LI;Boy;Major;99343.0;14126.0;538.0;266;0.1421942159991142
2019-09-29;purplebeck;Dream Line;;;https://youtu.be/A-tpryyodOg;Girl;Major;;;;267;
2019-09-28;minty;Arcadia;아르카디아;;https://youtu.be/6rzemizJoNQ;Girl Solo;Major;987855.0;20119.0;2664.0;268;0.020366349312399088
2019-09-27;j-hope;Chicken Noodle Soup feat. Becky G;;;https://youtu.be/i23NEQEFpgQ;Boy Solo;Major;408756853.0;12107895.0;796608.0;269;0.029621264845191477
2019-09-26;sonamoo;We Are LEGENDARY;;;https://youtu.be/5PyOY1HRuIE;Girl;CF;1477201.0;4573.0;380.0;270;0.0030957195398595046
2019-09-26;pony;Divine;;;https://youtu.be/J0cLGT4kPV0;Girl Solo;CF;624509.0;35382.0;1105.0;271;0.056655708724774184
2019-09-26;apeace;Feel So Good;;;https://youtu.be/uDNeTX9yexU;Boy;Japanese;60956.0;1878.0;266.0;272;0.03080910820920008
2019-09-24;tvxq!;Guilty;;;https://youtu.be/1XLxZ5rJzQs;Boy;Japanese;2580562.0;30761.0;1926.0;273;0.011920271630753302
2019-09-23;jessi;Who Dat B;;August Frogs;https://youtu.be/zaYqW9s9Aok;Girl Solo;Major;28958369.0;931258.0;28233.0;274;0.032158510032108505
2019-09-23;twice;Feel Special;;;https://youtu.be/3ymwOvzhwHs;Girl;Major;521311896.0;5315331.0;590031.0;275;0.010196066962569372
2019-09-21;kard;Dumb Litty;;ZANYBROS;https://youtu.be/W01_e6hw288;Co-ed;Major;28213186.0;1012222.0;49406.0;276;0.035877621194571926
2019-09-20;amber liu;Hands Behind My Back;;;https://youtu.be/ZTtnVES4EVk;Girl Solo;Major;1129505.0;139195.0;7144.0;277;0.12323539957769111
2019-09-19;saturday;Bbyong;뿅;;https://youtu.be/uamioRNrvQ4;Girl;Major;2477945.0;155586.0;13323.0;278;0.06278831854621471
2019-09-19;laboum;Firework;불꽃놀이;;https://youtu.be/2iWaaU9PuNo;Girl;Major;;;;279;
2019-09-18;punch;Sometimes;가끔 이러다;;https://youtu.be/fJubafP3IMI;Girl Solo;Minor;1293529.0;17637.0;433.0;280;0.013634792880561627
2019-09-18;teen teen;It's On You;책임져요;;https://youtu.be/Hpj4TG6Y1zM;Boy;Major;632903.0;59936.0;3347.0;281;0.09470013572379969
2019-09-18;dreamcatcher;Deja Vu;데자부;;https://youtu.be/W761DtH1oRg;Girl;Major;36268895.0;882957.0;65802.0;282;0.024344744994298832
2019-09-17;3ye;OOMM;;;https://youtu.be/spYi8qkYDCg;Girl;Major;6194597.0;309862.0;11314.0;283;0.05002133310689945
